OASIS_ID,Compound_name,Assay_Endpoint,POD_um,POD_um_l,POD_um_u,Bioactivity_POD
,Compound_680618a8,Cells_AGP,28.358915115242883,27.09911808580668,29.644012986029118,false
,Compound_680618a8,Cells_AreaShape,47.36882205765698,46.526010915351215,48.200356742128314,false
,Compound_680618a8,Cells_DNA,47.28873026188356,45.278778149370204,49.28252043432682,false
,Compound_680618a8,Cells_ER,26.2384013460724,24.347062304400346,28.175412083018923,false
,Compound_680618a8,Cells_Mito,29.484001674750335,27.290490648478883,31.74296581665458,false
,Compound_680618a8,Cells_RNA,2.5342951893449897,2.4883499947229115,2.580764847869072,true
,Compound_680618a8,Cytoplasm_AGP,36.499586718240174,34.967955473282814,38.05679411519214,false
,Compound_680618a8,Cytoplasm_AreaShape,35.80919114982329,34.7969362992844,36.81931056255332,false
,Compound_680618a8,Cytoplasm_DNA,29.765473427014435,27.511647521863075,32.05862568125312,false
,Compound_680618a8,Cytoplasm_Mito,42.246895933115184,40.696440959262816,43.80088220919925,false
,Compound_680618a8,Cytoplasm_RNA,16.07077364067171,15.386917008838763,16.714986114737176,false
,Compound_680618a8,Nuclei_AGP,2.7100112272034944,2.611048487374919,2.811299422458721,false
,Compound_680618a8,Nuclei_AreaShape,43.58757563154045,42.94281819012941,44.231343027794,false
,Compound_680618a8,Nuclei_DNA,13.8415344925149,13.409884658019974,14.25390290547011,false
,Compound_680618a8,Nuclei_ER,13.256442065034207,12.830794446441947,13.662340315345446,false
,Compound_680618a8,Nuclei_Mito,32.629147791570254,30.32023380452443,34.99535757515938,false
OASIS689,Rilpivirine,Cells_AGP,5.039652454627568,4.579089889495311,5.533232887444748,false
OASIS689,Rilpivirine,Cells_AreaShape,35.141461576842694,33.411425419813426,36.893867010528524,false
OASIS689,Rilpivirine,Cells_DNA,38.00706312827707,35.316652256672725,40.52313555708066,false
OASIS689,Rilpivirine,Cells_ER,53.716339414028866,49.12385386951369,58.36219053894565,false
OASIS689,Rilpivirine,Cells_Mito,45.26870891959574,42.77755707107021,47.614072102108985,false
OASIS689,Rilpivirine,Cells_RNA,34.15373419649761,33.876926384930606,34.429843965311626,false
OASIS689,Rilpivirine,Cytoplasm_AGP,40.4968903705908,38.96209008412104,41.98367507215532,false
OASIS689,Rilpivirine,Cytoplasm_AreaShape,36.84133772668021,35.706928875212654,37.94580369139891,false
OASIS689,Rilpivirine,Cytoplasm_DNA,36.82915422195679,32.70258092861181,41.02034737521571,false
OASIS689,Rilpivirine,Cytoplasm_ER,42.03018005025946,39.96354619934929,44.16132346553336,false
OASIS689,Rilpivirine,Cytoplasm_Mito,53.055765246456474,49.63475303006058,56.49418499279418,false
OASIS689,Rilpivirine,Cytoplasm_RNA,4.990321076258292,4.623614594301614,5.378457217856574,false
